# {"t_start": 1619431231.547126, "env_id": "Walker2d-v2"} 
r,l,t
-3.977468,14,0.990346
-2.802274,19,1.02912
-2.448564,12,1.054465
3.248892,15,1.084549
-5.138769,12,1.108583
-5.578734,29,1.168247
-2.805244,14,1.20072
-2.057238,13,1.230769
-3.79297,9,1.251616
-2.571849,18,1.293148
4.577519,13,1.32359
2.404331,23,1.376952
-5.55741,13,1.404848
-5.661317,14,1.437763
1.415453,14,1.469944
-1.225513,18,1.509337
2.559693,31,1.577893
-13.362564,24,1.633269
-3.702399,23,1.68453
1.45407,22,1.735855
-5.762165,25,1.793394
-1.95273,24,1.847065
0.549817,13,1.876843
-6.145774,24,1.933099
-0.439894,27,1.995038
13.179085,29,2.055116
-0.473894,33,2.130106
-7.403489,13,2.159178
1.94996,31,2.225093
-1.624921,13,2.255429
-1.164745,33,2.331979
-3.142698,8,2.349697
-0.184994,21,2.398555
9.003177,26,2.458857
-4.829861,10,2.48215
2.981003,24,2.5384
-3.992354,10,2.561495
0.862397,10,2.584434
-4.540142,12,2.612518
-11.951312,18,2.654513
-4.710587,24,2.709879
-2.316421,15,2.744569
-3.164101,7,2.760981
-1.036965,16,2.797954
3.221688,18,2.839563
2.367207,12,2.867272
-5.83706,20,2.91331
0.229369,12,2.941285
3.359742,15,2.976197
-4.154221,16,3.013207
-7.467,17,3.052609
-10.893434,23,3.105557
-2.845313,9,3.125437
-0.813587,9,3.146775
1.81198,23,3.195445
-3.609037,11,3.217888
1.655821,18,3.252219
9.807913,22,3.296104
11.885933,20,3.339608
-0.070884,17,3.37437
-4.235262,7,3.389322
1.074811,13,3.417549
3.756016,16,3.449522
-3.191509,11,3.473328
-4.825588,16,3.506782
8.654009,22,3.550583
3.027859,15,3.58044
2.509677,12,3.604797
-0.930696,10,3.625602
-3.732385,7,3.639693
-4.046264,17,3.673793
2.45541,11,3.695843
-2.774394,25,3.746485
-1.291976,25,3.798414
-3.143344,17,3.833128
-6.984768,17,3.869288
-2.963756,8,3.885752
-3.093581,20,3.927669
-3.95224,15,3.958263
3.523542,16,3.992264
-11.017412,19,4.032989
3.77798,29,4.093485
-3.177189,12,4.120886
3.684568,26,4.173827
0.934655,18,4.211
-8.128962,26,4.266871
2.220931,19,4.306816
16.888951,28,4.36478
-1.511508,9,4.383255
-2.377301,13,4.410112
-7.241532,17,4.445054
-2.786272,11,4.467785
-1.399679,10,4.488339
1.150026,14,4.51946
2.673027,15,4.551476
-1.483385,13,4.579247
0.834276,11,4.60168
-3.042296,17,4.636343
1.415063,21,4.679661
-5.308845,13,4.706298
-0.206777,16,4.740428
5.162611,18,4.777375
3.719203,18,4.814601
-3.968727,22,4.85958
3.558889,29,4.919386
-0.684017,16,4.953896
4.007104,16,4.987002
6.037699,23,5.036258
-4.062493,23,5.085393
-1.52223,18,5.123993
-0.526583,15,5.155306
-8.815313,15,5.186121
0.790917,12,5.211128
-1.067577,11,5.233963
-2.980504,8,5.250604
-8.550621,14,5.279237
-2.035049,11,5.302032
0.544859,16,5.334993
-4.61284,12,5.359775
4.443828,30,6.184004
-1.257288,10,6.205853
-2.657136,10,6.22615
-4.257524,19,6.258462
8.511318,31,6.31352
3.308084,22,6.350778
-1.939263,19,6.381013
6.484921,18,6.417474
-0.339942,24,6.468148
-0.993131,9,6.486606
-10.870412,20,6.527581
2.681428,15,6.55819
-4.540683,14,6.586862
-4.248192,9,6.605357
4.549425,17,6.640095
14.110474,26,6.69323
-3.305472,20,6.735038
-5.958481,25,6.786467
-3.298491,15,6.817828
5.149767,30,6.881049
-2.529774,18,6.919153
1.558147,13,6.945744
-0.312178,10,6.966369
-1.160823,21,7.010888
0.109937,18,7.048009
-1.74263,8,7.064609
-3.788585,13,7.091261
3.906882,40,7.172938
10.707,23,7.219839
2.569489,16,7.252692
-1.215319,12,7.278347
-3.442501,11,7.300891
3.642421,19,7.341238
10.388853,22,7.386102
6.270784,30,7.449322
3.393866,34,7.519381
0.475748,12,7.544045
-3.501704,16,7.576887
6.872994,20,7.618153
8.113876,35,7.689404
-5.897534,12,7.714104
-1.374972,19,7.753048
2.818095,16,7.787958
2.776048,15,7.819257
-0.966892,14,7.850255
-9.289047,20,7.893938
9.745886,20,7.937815
3.955546,16,7.972497
-0.401676,24,8.024242
-2.078062,18,8.062722
1.717248,20,8.103781
-4.269081,33,8.172693
31.258808,43,8.264515
1.786313,13,8.2928
-3.367802,7,8.308931
-0.449431,9,8.327555
-3.508697,28,8.38478
-6.013829,20,8.425905
17.352794,45,8.520147
-5.148767,17,8.556936
-2.440894,7,8.571531
0.736558,10,8.593411
13.256596,28,8.652738
16.42809,47,8.752056
-5.610108,26,8.80539
-1.418017,15,8.836315
1.827126,16,8.87099
-1.280906,34,8.940534
6.288689,16,8.973389
2.016012,18,9.010186
-2.846594,22,9.058219
-0.60829,9,9.077873
0.474209,23,9.128676
1.993921,27,9.187862
10.888494,34,9.260965
-2.739264,21,9.304976
-0.66225,18,9.344125
0.916292,41,9.430008
10.692665,31,9.494511
2.498655,30,9.555482
4.732999,18,9.591918
-0.201093,26,9.644606
-7.893567,18,9.68208
0.506667,11,9.705542
1.356452,19,9.746401
6.18222,23,9.795441
36.13122,51,9.903499
-1.567512,23,9.952455
-5.695971,16,9.98525
-7.663546,18,10.022618
1.536184,17,10.05695
-3.770617,17,10.090759
5.599446,36,10.162818
4.625378,16,10.195547
10.341872,43,10.28592
-0.010093,14,10.315389
-0.575151,27,10.372346
20.298213,48,11.157025
1.333313,32,11.218794
20.802148,54,11.322356
5.183743,22,11.364379
0.062786,11,11.385247
3.078821,19,11.42231
-0.980737,25,11.470893
2.615469,15,11.500378
11.925949,45,11.588684
-4.474399,10,11.608932
-1.470976,17,11.644435
16.756844,49,11.750125
2.755248,15,11.781913
1.40333,18,11.819084
15.882902,45,11.911616
4.995618,19,11.950822
21.037114,49,12.051434
4.773115,24,12.101501
14.365604,31,12.165795
-6.653954,27,12.220938
-5.261912,24,12.270778
9.175976,45,12.363303
1.612394,15,12.39428
-3.193975,21,12.437876
17.522332,52,12.545064
27.467925,59,12.671991
10.263169,29,12.732903
6.095776,22,12.778321
-2.066349,9,12.798492
-3.912092,10,12.819842
13.503356,24,12.872018
14.143481,36,12.949335
2.845543,34,13.021985
-4.313225,19,13.062588
-3.894311,8,13.079724
12.971041,35,13.152206
6.855101,44,13.243909
2.976217,24,13.294031
5.436411,25,13.344993
15.023316,29,13.404254
5.610619,15,13.43522
5.165477,23,13.483384
5.333259,37,13.561206
8.260243,31,13.624349
11.846734,29,13.68312
14.13315,49,13.782331
6.988783,51,13.886255
4.079939,44,13.976042
44.06698,86,14.160287
-0.202956,17,14.195493
-3.336501,10,14.216366
13.409098,35,14.287379
3.277066,26,14.340404
-3.074095,15,14.371085
9.093174,31,14.437655
-0.615759,24,14.486778
4.963805,30,14.548293
-6.397808,18,14.584903
15.666303,41,14.673158
-1.461269,23,14.72212
10.919038,41,14.80718
-0.531458,21,14.850054
7.439544,19,14.88891
8.10151,30,14.951408
-1.037322,21,14.99465
4.187997,26,15.048427
-2.92963,13,15.077061
0.207765,18,15.11461
3.316523,39,15.194038
3.600377,13,15.220556
11.989339,33,15.288944
61.712324,57,16.116347
35.410481,59,16.237308
7.6519,25,16.287462
6.844574,19,16.325297
-0.714246,11,16.347518
2.735916,23,16.393605
30.030386,48,16.497561
1.540047,23,16.547838
42.61835,67,16.691439
4.319298,17,16.728529
3.477102,17,16.766111
36.768623,116,17.008153
0.945701,11,17.030975
5.661142,43,17.121985
31.044756,61,17.248122
13.883962,35,17.322092
19.425587,82,17.495455
-4.367648,17,17.530285
9.464412,33,17.597602
35.005361,67,17.735832
129.614918,147,18.029898
-2.499548,11,18.054019
38.309785,50,18.155333
0.030348,9,18.174175
2.745168,20,18.215294
8.067147,21,18.257375
5.369703,33,18.324048
-1.58721,11,18.346298
0.121458,13,18.373677
7.734354,20,18.415984
5.027981,40,18.50033
1.17781,15,18.532151
25.328264,46,18.629115
13.721405,35,18.702918
11.179207,35,18.776808
-0.392837,16,18.810549
15.195441,41,18.897224
3.725513,36,18.972609
4.797421,17,19.0074
31.698101,45,19.102461
10.084148,27,19.157586
11.105314,50,19.259846
2.992713,35,19.332792
14.935855,32,19.398189
-4.366905,65,19.531972
16.290748,60,19.657504
1.222578,12,19.682375
26.081828,43,19.771126
4.037586,14,19.800326
2.324004,52,19.90746
8.575942,18,19.945865
5.616144,29,20.006027
-0.573917,42,20.094215
5.725909,33,20.162772
70.580035,73,21.011875
20.130949,36,21.069294
34.435951,60,21.190374
35.781433,118,21.455139
15.906749,35,21.526356
22.345095,37,21.60276
18.676413,34,21.671689
15.674765,44,21.760648
5.21585,23,21.807127
39.203682,75,21.959697
11.102934,24,22.007921
13.098988,25,22.059822
3.015703,16,22.092661
35.349737,57,22.208771
45.751616,57,22.324016
13.537936,46,22.416699
2.650926,15,22.448916
40.968009,89,22.629713
24.352226,55,22.745671
4.275274,14,22.77832
23.844602,44,22.871637
15.07532,42,22.9577
9.669688,36,23.033055
27.474995,43,23.121557
8.751727,20,23.162659
11.172832,32,23.226696
222.127877,119,23.479818
38.32862,77,23.638467
0.439005,10,23.659161
20.102669,40,23.740829
20.972276,73,23.888961
34.989281,48,23.988498
132.042823,163,24.357407
27.553379,56,24.487856
32.179679,70,24.637617
8.216599,26,24.690065
7.495594,18,24.726625
-1.21425,10,24.74699
183.627129,188,25.127754
30.96541,51,25.231446
16.755786,34,26.000142
42.839553,109,26.220307
11.255014,58,26.339286
27.811967,46,26.43476
52.143948,85,26.632339
61.476499,121,26.906961
21.59519,38,26.984707
47.559145,64,27.117307
151.896916,111,27.345945
43.541389,75,27.507584
75.511297,130,27.785826
20.38664,38,27.863379
69.637205,87,28.039361
31.913708,54,28.153109
14.471094,34,28.228086
5.041993,23,28.281208
10.941306,28,28.339201
46.150519,121,28.6069
51.842514,97,28.812037
223.707457,143,29.110189
16.561791,48,29.209197
15.468302,28,29.268898
12.581782,29,29.326944
14.040561,30,29.387021
20.143624,45,29.479053
10.068441,25,29.530862
13.113232,33,29.598152
45.042333,63,29.725953
13.712983,48,29.82258
16.417125,24,29.870834
18.929484,57,29.986685
11.087207,84,30.167974
35.974615,60,30.960005
18.897733,78,31.122608
24.43829,42,31.208386
31.279176,103,31.421861
19.036174,41,31.505361
162.638845,125,31.756967
43.055495,61,31.881468
460.744331,315,32.531412
225.58953,161,32.867249
4.660448,14,32.896047
197.305955,210,33.337093
49.755572,88,33.517722
59.55321,116,33.769049
25.51002,40,33.851203
212.798672,126,34.115461
332.173915,242,34.616134
4.633349,18,34.653701
43.947282,76,34.810859
74.929372,139,35.103674
3.02989,13,35.130633
66.252255,93,35.939872
165.49364,143,36.19286
67.471254,98,36.395927
21.083314,34,36.466431
8.690164,20,36.508493
302.947391,209,36.936464
294.467518,227,37.406843
250.456295,139,37.689919
92.542676,94,37.882754
244.174864,274,38.460087
325.698382,211,38.898926
280.961215,272,39.456618
24.495488,50,39.570362
150.280531,256,40.772087
18.549823,38,40.850323
154.053124,273,41.429393
4.743288,14,41.458962
37.371014,53,41.566974
77.42898,188,41.951534
253.825608,148,42.253016
287.314966,222,42.707739
483.613177,442,43.647439
30.710889,159,43.989964
335.206106,233,44.497491
34.875414,102,44.710883
84.397586,114,44.941538
43.368124,146,45.937712
247.123095,134,46.214216
255.721115,164,46.553025
275.779624,192,46.9345
470.873664,310,47.571836
273.788727,157,47.892506
247.258237,156,48.18738
315.992831,258,48.752397
145.146092,270,49.306818
196.299455,121,49.551697
138.081464,226,50.705516
270.409419,178,51.11473
323.314564,244,51.623518
173.236872,98,51.832239
184.118542,337,52.527832
313.856833,217,52.98445
184.529476,156,53.314515
384.489981,244,53.841078
288.832158,201,54.26574
279.056503,251,54.790673
404.69637,265,56.002193
323.596754,186,56.395599
229.929015,140,56.70519
287.441223,160,57.042138
478.670582,293,57.649263
246.166237,140,57.940212
11.795042,62,58.069416
112.7558,118,58.312943
218.246722,125,58.576246
244.138849,145,58.890529
36.671199,134,59.165377
416.500081,297,59.773972
336.481326,181,60.804486
329.072081,197,61.212042
238.869337,133,61.485729
280.720314,177,61.853258
277.695418,151,62.16809
97.934675,177,62.534494
277.993682,151,62.848193
97.456472,241,63.347584
179.365115,114,63.587306
144.493423,227,64.056066
198.942583,130,64.323048
20.063083,139,64.611112
155.018545,277,65.875332
556.455462,413,66.774573
367.579773,218,67.236752
43.985686,130,67.507104
244.412134,143,67.803115
79.382574,163,68.135524
15.720094,32,68.201
219.088711,104,68.412595
86.069408,121,68.678056
27.871393,40,68.760307
277.208889,146,69.075828
228.361307,130,69.341076
280.485419,171,69.712145
259.957015,134,70.649485
242.901948,140,70.939705
239.417944,141,71.238431
316.56448,186,71.622861
241.129342,169,71.975789
304.171693,166,72.330309
222.209556,131,72.606734
564.395105,439,73.524518
43.745444,61,73.651374
286.979272,209,74.099182
344.662634,207,74.546737
67.892091,84,74.720636
235.98659,120,75.626767
352.742685,236,76.113559
257.365805,136,76.39095
242.882134,134,76.673048
249.706067,236,77.201263
227.823337,451,78.162015
119.921212,210,78.590317
238.539868,126,78.861311
285.362483,172,79.21586
225.132498,136,79.504253
254.113995,127,80.436205
85.964532,149,80.736365
177.833893,100,80.957077
305.380056,207,81.396348
368.396675,217,81.836772
174.249838,101,82.050734
358.390652,231,82.530807
323.762302,183,82.912856
87.64481,165,83.255202
262.006172,127,83.51506
140.291811,209,83.955214
297.427256,158,84.284786
350.210501,193,85.36821
313.663701,240,85.877436
216.824003,119,86.149558
464.832486,355,86.959312
268.358651,159,87.302476
176.094737,106,87.531427
426.180086,254,88.070405
206.482224,126,88.335726
547.420814,384,89.156638
395.040934,279,89.728428
272.720711,150,90.742989
399.925686,242,91.294099
163.185434,85,91.469222
265.622353,130,91.735758
280.346188,163,92.072665
272.099876,151,92.390746
257.625168,135,92.681391
324.956657,170,93.020662
321.866746,210,93.44348
280.458987,146,93.746139
322.927089,193,94.145126
231.085029,133,94.421004
376.500533,216,95.552474
203.917689,115,95.802795
444.72547,324,96.501476
251.324266,130,96.794654
322.49574,188,97.186222
352.409602,232,97.683579
291.140427,158,98.013536
320.721391,206,98.45634
319.063963,194,98.858108
225.7168,125,99.116105
275.185135,152,99.433984
219.511282,117,99.681654
429.273496,270,100.930596
326.381984,199,101.340637
309.489947,195,101.74679
293.82166,159,102.101262
691.093163,572,103.324712
301.57502,156,103.639233
349.813509,205,104.071625
243.105758,127,104.34128
243.936191,137,104.63082
426.635533,270,105.847066
28.35506,146,106.149765
315.175039,180,106.538087
290.568958,161,106.875943
367.088951,219,107.341838
377.381854,234,107.824199
311.789704,203,108.242866
299.929773,155,108.568268
322.050859,163,108.90194
216.009314,118,109.161556
96.214206,167,109.517622
381.969123,227,110.661199
278.91631,153,110.989204
353.380044,184,111.36246
238.160768,112,111.590104
258.39708,136,111.873251
278.71331,144,112.19175
364.793076,229,112.670744
329.205224,173,113.016179
268.408896,161,113.35619
348.572447,229,113.823511
268.50825,139,114.102307
260.522318,156,114.440789
232.083899,129,115.36152
212.439149,114,115.592512
359.880028,204,116.033987
269.74519,145,116.327895
308.867868,182,116.702926
305.521778,170,117.054499
248.61951,164,117.394031
327.526071,181,117.767171
403.799114,224,118.227003
225.047627,116,118.465146
423.254435,243,118.962031
468.441433,343,120.316729
254.970952,154,120.629891
230.039887,121,120.901363
314.931777,171,121.285509
343.394502,186,121.676569
126.853654,220,122.130319
401.779374,248,122.649848
312.993902,185,123.036851
338.499898,204,123.466044
323.335336,185,123.851204
327.581001,210,124.284551
258.410287,133,125.251544
282.454141,152,125.576389
257.242667,144,125.868902
322.031569,191,126.278467
486.226278,289,126.887174
274.12106,158,127.209104
345.757978,182,127.583834
243.161398,131,127.859925
363.651984,220,128.3408
393.808904,281,128.959723
229.866478,128,129.230713
274.221779,153,130.199475
236.60185,337,130.914999
342.104507,177,131.321486
307.586674,198,131.768442
391.966177,222,132.248724
289.745832,166,132.593534
429.123988,275,133.185661
355.839521,187,133.578251
350.124236,198,133.990657
331.706772,164,134.342957
284.655667,144,135.315873
371.72829,218,135.797285
351.539704,206,136.243165
165.34685,85,136.422097
278.283497,143,136.726084
414.224778,236,137.223277
330.321077,165,137.577546
281.521684,135,137.865524
283.598973,162,138.212764
400.507782,216,138.669601
310.898486,173,139.053494
360.863985,197,139.495698
255.116103,127,140.421576
284.678102,143,140.731661
260.450238,136,141.042002
291.927376,153,141.388606
355.098101,188,141.796088
297.678442,166,142.160956
353.653244,182,142.536173
310.937006,164,142.898376
429.840762,277,143.479424
300.897659,155,143.809673
340.063203,193,144.231254
269.149254,146,144.534925
344.128751,182,145.536134
269.168167,135,145.810941
486.597324,333,146.486048
379.901801,226,146.987165
290.951538,151,147.30928
299.038186,199,147.737026
343.592016,180,148.125535
321.739966,165,148.465284
419.052996,243,148.990753
405.902268,240,149.516948
314.616217,168,150.532561
238.242583,151,150.811048
266.692458,137,151.098033
424.509766,281,151.668514
364.629444,220,152.149415
307.298239,162,152.482471
520.197263,349,153.275417
348.618094,192,153.682162
400.503305,256,154.23033
242.481934,123,154.483548
314.691737,169,155.472274
341.247879,175,155.841281
323.66509,173,156.192712
313.291136,152,156.501477
262.050046,128,156.768546
259.765929,128,157.02312
355.116317,181,157.409513
338.186137,171,157.785173
304.143455,151,158.096181
259.003507,140,158.381557
386.888211,235,158.885863
249.558841,125,159.13533
236.090941,120,159.37324
322.305732,160,160.366258
274.746327,133,160.659784
285.415363,142,160.971727
376.537175,198,161.405407
390.600118,216,161.861328
323.702302,173,162.224666
302.411133,164,162.566877
386.629226,228,163.036413
253.981125,127,163.295923
1.714053,11,163.319546
333.865917,182,163.701521
344.814123,182,164.106352
391.040809,230,165.218377
369.927955,199,165.606254
294.70228,139,165.895222
283.131323,139,166.177437
328.960637,158,166.506486
421.549656,222,166.973283
297.615023,140,167.274224
316.145621,149,167.577261
352.629262,175,167.952857
302.858897,147,168.266957
323.978757,160,168.603294
373.683649,214,169.048609
330.540153,161,169.383517
343.420146,175,170.338292
291.538383,150,170.653439
345.604426,180,171.026197
402.432262,212,171.465343
328.231888,168,171.812801
324.094782,161,172.143325
320.522999,151,172.453091
327.485755,179,172.827954
309.577253,164,173.170176
313.086184,150,173.480471
390.164452,196,173.914903
378.475527,212,174.989607
310.061936,154,175.337933
337.250398,173,175.772835
339.666377,180,176.153631
341.201607,176,176.531782
349.416247,187,176.926767
427.527046,237,177.420893
390.732848,203,177.854727
299.199317,152,178.188945
299.141349,151,178.500906
277.073779,148,178.806782
289.548587,145,179.116446
370.1089,205,180.216156
454.640559,285,180.882787
314.118796,157,181.231944
332.67172,166,181.570009
369.32626,188,181.955553
298.363881,142,182.252348
284.668537,153,182.570244
294.387003,150,182.881349
289.721889,139,183.172963
293.45917,142,183.464366
351.158526,185,183.847877
326.76382,176,184.219047
303.214814,152,185.194372
378.561558,197,185.609186
357.239716,179,185.986514
331.158454,191,186.390191
304.429131,147,186.695318
288.890824,150,187.004435
385.462415,208,187.441799
317.179307,159,187.769404
341.014923,173,188.146437
292.476636,154,188.484567
317.947411,151,188.83144
364.995442,193,189.267818
312.176996,155,190.360983
365.04417,195,190.781519
363.512301,188,191.213641
417.464777,229,191.717916
307.524513,156,192.060961
295.340743,149,192.379754
355.534723,194,192.789779
323.888953,163,193.148047
343.037835,190,193.579579
318.147339,155,193.929101
312.030178,159,194.288572
465.624571,260,195.590505
353.835507,182,195.975657
363.50356,186,196.383482
307.893292,159,196.720069
339.588857,174,197.097687
385.153728,195,197.51027
329.406457,161,197.890556
392.869145,229,198.361767
313.204383,152,198.680304
342.139646,176,199.070679
307.978688,148,199.411699
360.112796,182,199.802484
385.507651,206,200.986746
516.303467,331,201.683915
311.811681,150,202.025967
314.892172,175,202.417435
406.960787,223,202.904216
332.792422,165,203.275366
394.437982,216,203.752089
292.49633,136,204.037883
343.597297,169,204.405682
344.195706,172,204.787138
216.543729,117,205.034262
380.663001,203,206.167271
347.843604,165,206.521967
356.852211,187,206.930887
286.309853,142,207.244921
355.008618,197,207.655798
302.579466,146,207.964411
398.576878,231,208.458177
299.294333,152,208.79617
242.035135,117,209.065574
292.617645,146,209.398027
359.91583,185,209.817977
339.446429,151,210.158658
324.977768,154,211.186044
300.959924,146,211.49666
442.724639,239,211.991248
473.872227,288,212.608968
344.243403,176,212.980699
265.062142,132,213.282876
341.623008,170,213.62236
347.128409,169,213.967991
353.868853,177,214.342456
411.662994,218,214.832584
355.798079,165,215.187592
284.803262,139,216.159808
320.080243,167,216.4845
451.315939,261,217.028764
354.694341,165,217.370527
321.987111,163,217.709803
421.959851,229,218.191803
303.829292,144,218.490896
305.939708,147,218.794533
358.353527,185,219.178273
361.233944,179,219.547061
374.782719,193,219.948122
357.914037,179,220.964888
466.280477,245,221.487252
397.867983,195,221.920929
296.761854,155,222.242995
349.470265,171,222.598892
306.046784,143,222.899347
365.509609,165,223.253966
303.955739,146,223.56429
345.817852,175,223.945265
366.198703,170,224.301507
399.737287,202,224.723927
296.637345,150,225.034287
383.483554,184,226.048316
364.764635,167,226.32727
359.933865,183,226.701562
304.964228,148,227.004843
356.562187,164,227.345611
325.580941,156,227.669376
400.20101,193,228.080642
392.477215,194,228.496281
360.98199,176,228.860988
283.035361,127,229.128158
320.256529,146,229.426524
366.475759,171,229.78133
259.774293,125,230.037539
401.231616,203,231.119073
359.496544,158,231.453576
363.257362,167,231.811285
301.742908,144,232.111123
367.009412,184,232.493647
321.85071,159,232.832772
351.132385,167,233.188148
308.07723,142,233.515826
422.255418,207,233.967132
337.084165,165,234.312457
276.402564,131,234.576599
313.295956,141,234.870571
426.208056,213,235.922863
367.495366,169,236.259638
341.249016,166,236.60624
250.624307,127,236.875778
442.818228,232,237.369933
364.905589,163,237.717345
284.078993,143,238.001494
380.655463,190,238.315621
386.873107,168,238.609929
363.57502,160,238.965883
359.482504,171,239.343676
265.406305,124,239.617615
274.149583,130,240.626656
382.009532,181,241.008976
352.264947,150,241.325094
248.142523,125,241.583818
403.079504,203,242.013666
371.722356,191,242.411972
299.197821,144,242.716547
356.145295,172,243.072305
254.73688,114,243.303777
305.987035,133,243.578163
388.20524,192,243.979596
371.961859,190,244.377965
344.805576,153,244.698158
